ENTIDAD,NOM_ENT ,DISTRITO,INDIGENA,COMPLEJIDA,POBTOT,POBFEM,POBMAS,P_0A2,P_0A2_F,P_0A2_M,P_0A17,P_3YMAS,P_3YMAS_F,P_3YMAS_M,P_5YMAS,P_5YMAS_F,P_5YMAS_M,P_12YMAS,P_12YMAS_F,P_12YMAS_M,P_15YMAS,P_15YMAS_F,P_15YMAS_M,P_18YMAS,P_18YMAS_F,P_18YMAS_M,P_3A5,P_3A5_F,P_3A5_M,P_6A11,P_6A11_F,P_6A11_M,P_8A14,P_8A14_F,P_8A14_M,P_12A14,P_12A14_F,P_12A14_M,P_15A17,P_15A17_F,P_15A17_M,P_18A24,P_18A24_F,P_18A24_M,P_15A49_F,P_60YMAS,P_60YMAS_F,P_60YMAS_M,REL_H_M,POB0_14,POB15_64,POB65_MAS,POB_EDADNE,PROM_HNV,PNACENT,PNACENT_F,PNACENT_M,PNACOE,PNACOE_F,PNACOE_M,PRES2015,PRES2015_F,PRES2015_M,PRESOE15,PRESOE15_F,PRESOE15_M,P3YM_HLI,P3YM_HLI_F,P3YM_HLI_M,P3HLINHE,P3HLINHE_F,P3HLINHE_M,P3HLI_HE,P3HLI_HE_F,P3HLI_HE_M,P5_HLI,P5_HLI_NHE,P5_HLI_HE,PHOG_IND,POB_AFRO,POB_AFRO_F,POB_AFRO_M,PCON_DISC,PCDISC_MOT,PCDISC_VIS,PCDISC_LEN,PCDISC_AUD,PCDISC_M_A,PCDISC_MEN,PCON_LIMI,PCLIM_CSB,PCLIM_VIS,PCLIM_HACO,PCLIM_OAUD,PCLIM_MOT2,PCLIM_RE_C,PCLIM_PMEN,PSIND_LIM,P3A5_NOA,P3A5_NOA_F,P3A5_NOA_M,P6A11_NOA,P6A11_NOAF,P6A11_NOAM,P12A14NOA,P12A14NOAF,P12A14NOAM,P15A17A,P15A17A_F,P15A17A_M,P18A24A,P18A24A_F,P18A24A_M,P8A14AN,P8A14AN_F,P8A14AN_M,P15YM_AN,P15YM_AN_F,P15YM_AN_M,P15YM_SE,P15YM_SE_F,P15YM_SE_M,P15PRI_IN,P15PRI_INF,P15PRI_INM,P15PRI_CO,P15PRI_COF,P15PRI_COM,P15SEC_IN,P15SEC_INF,P15SEC_INM,P15SEC_CO,P15SEC_COF,P15SEC_COM,P18YM_PB,P18YM_PB_F,P18YM_PB_M,GRAPROES,GRAPROES_F,GRAPROES_M,PEA,PEA_F,PEA_M,PE_INAC,PE_INAC_F,PE_INAC_M,POCUPADA,POCUPADA_F,POCUPADA_M,PDESOCUP,PDESOCUP_F,PDESOCUP_M,PSINDER,PDER_SS,PDER_IMSS,PDER_ISTE,PDER_ISTEE,PAFIL_PDOM,PDER_SEGP,PDER_IMSSB,PAFIL_IPRI,PAFIL_OTRA,P12YM_SOLT,P12YM_CASA,P12YM_SEPA,TOTHOG,HOGJEF_F,HOGJEF_M,POBHOG,PHOGJEF_F,PHOGJEF_M,VIVTOT,TVIVHAB,TVIVPAR,VIVPAR_HAB,VIVPARH_CV,TVIVPARHAB,VIVPAR_DES,VIVPAR_UT,OCUPVIVPAR,PROM_OCUP,PRO_OCUP_C,VPH_PISODT,VPH_PISOTI,VPH_1DOR,VPH_2YMASD,VPH_1CUART,VPH_2CUART,VPH_3YMASC,VPH_C_ELEC,VPH_S_ELEC,VPH_AGUADV,VPH_AEASP,VPH_AGUAFV,VPH_TINACO,VPH_CISTER,VPH_EXCSA,VPH_LETR,VPH_DRENAJ,VPH_NODREN,VPH_C_SERV,VPH_NDEAED,VPH_DSADMA,VPH_NDACMM,VPH_SNBIEN,VPH_REFRI,VPH_LAVAD,VPH_HMICRO,VPH_AUTOM,VPH_MOTO,VPH_BICI,VPH_RADIO,VPH_TV,VPH_PC,VPH_TELEF,VPH_CEL,VPH_INTER,VPH_STVP,VPH_SPMVPI,VPH_CVJ,VPH_SINRTV,VPH_SINLTC,VPH_SINCIN,VPH_SINTIC
24,San Luis Potosí,4,NO,Disperso 1,335948,172270,163678,15141,7375,7766,102440,320691,164835,155856,309282,159212,150070,269460,139678,129782,251597,130894,120703,233392,121916,111476,17159,8397,8762,34072,16760,17312,40887,20127,20760,17863,8784,9079,18205,8978,9227,35712,18212,17500,86914,48581,24868,23713,95,84235,217751,33846,116,2,291016,149230,141786,43320,22229,21091,298086,154068,144018,9541,4789,4752,28715,14462,14253,698,420,278,27813,13920,13893,28218,657,27357,46997,4943,2496,2447,20165,9269,8493,3330,4654,3813,4080,43550,13741,27259,2883,9523,1965,10385,5231,270102,4369,2102,2267,936,435,501,1112,474,638,14041,7088,6953,11145,5685,5460,808,307,501,14435,7957,6478,16179,8523,7656,24950,11849,13101,29954,15037,14917,6997,3043,3954,69857,37720,32137,94185,49630,44555,9,9,9,158782,61334,97448,110053,78106,31947,156546,60762,95784,2236,572,1664,62335,273386,129487,23750,730,3739,113621,1913,3724,1264,84277,151242,33879,97804,29665,68139,335331,91967,243364,121884,97835,118860,94811,97465,97804,19179,4870,335331,3,0,90982,6443,36050,61379,6323,18342,72764,95382,2047,92034,81696,5396,51514,13635,76821,18845,86962,10459,83157,595,76310,46584,1663,85375,71556,32279,42734,16566,26849,56823,84946,24870,21544,85922,34925,52527,8696,4913,7083,9719,57034,2781
24,San Luis Potosí,5,NO,Concentrado 2,457315,237560,219755,18401,9096,9305,123439,438349,228187,210162,424461,221333,203128,377217,198060,179157,355820,187621,168199,333311,176344,156967,20797,10346,10451,40335,19781,20554,48654,23627,25027,21397,10439,10958,22509,11277,11232,57202,28999,28203,126692,60433,33791,26642,92,100930,314605,41215,565,1,393801,204092,189709,57574,30740,26834,409302,214092,195210,11807,5901,5906,2235,1061,1174,13,8,5,2124,1002,1122,2210,12,2102,5091,12024,6158,5866,19077,9012,8183,2659,4033,3875,3619,49206,14777,31417,2622,10231,2483,9519,6474,384868,5162,2421,2741,1485,680,805,1438,615,823,17384,8985,8399,25735,13131,12604,790,332,458,6638,4002,2636,8253,4737,3516,15868,8518,7350,32104,17378,14726,9045,4127,4918,69055,36801,32254,207945,108517,99428,11,11,11,241727,107686,134041,134500,89938,44562,237562,106224,131338,4165,1462,2703,84977,371168,242649,35582,1623,1406,66265,1547,34242,2660,143505,189740,43491,132051,47343,84708,455760,151260,304500,155595,132162,145932,122499,131901,132051,19147,4286,455760,3,0,129826,1835,27003,104691,1973,8985,120725,131137,560,128173,116705,3523,116635,101327,129487,1373,129850,1674,127030,191,129207,39170,356,125786,113781,87872,86148,18050,35531,100817,126548,73940,72502,122331,89818,66897,46177,27169,2472,4798,36119,772
24,San Luis Potosí,6,NO,Concentrado 1,453007,232600,220407,19395,9711,9684,127010,433300,222730,210570,418401,215358,203043,369344,191324,178020,347998,180644,167354,325685,169679,156006,22163,10939,11224,41793,20467,21326,49247,24252,24995,21346,10680,10666,22313,10965,11348,57704,28621,29083,126466,49376,27593,21783,94,104697,315970,32028,312,1,389063,200915,188148,59056,30006,29050,399720,207443,192277,15048,6985,8063,2484,1163,1321,8,6,2,2307,1073,1234,2470,7,2300,5852,12317,6199,6118,18273,8602,7920,2482,3862,3366,3092,50848,14513,33518,2607,9993,2214,9077,5786,380263,6648,3254,3394,1765,810,955,1399,622,777,17385,8734,8651,23126,11698,11428,771,325,446,5776,3631,2145,8128,4800,3328,14005,8011,5994,34531,19265,15266,9125,4189,4936,83082,43220,39862,185309,93554,91755,11,10,11,241091,105795,135296,127194,85031,42163,236407,104263,132144,4684,1532,3152,74710,377364,294505,26975,1043,1425,46006,1339,12614,2119,136744,188668,43442,126657,43212,83445,450528,143754,306774,145605,126726,133854,114975,126598,126657,15672,3207,450528,3,0,125005,1407,23952,102512,1210,6975,118277,126302,166,125877,120953,588,103733,80581,126045,230,126009,301,125418,25,125834,45955,259,121543,109972,80473,75306,14468,36980,97118,121828,65288,66998,117386,86837,59729,36649,23811,2134,4244,33304,596
24,San Luis Potosí,7,SI,Disperso 2,379671,192952,186719,19762,9782,9980,134802,359846,183135,176711,345381,176005,169376,294000,150530,143470,269314,138386,130928,244806,126315,118491,21697,10680,11017,44149,21925,22224,55077,27298,27779,24686,12144,12542,24508,12071,12437,40674,20756,19918,93203,55081,27223,27858,96,110294,228938,40376,63,2,354907,179446,175461,23848,13062,10786,334963,171248,163715,9206,4507,4699,186320,93939,92381,8229,5484,2745,176568,87605,88963,182459,7784,173153,261642,7771,3922,3849,21310,9137,8669,4361,6370,4418,4652,43725,13845,28452,3410,11317,2298,9683,5614,312107,3424,1624,1800,967,443,524,1704,785,919,17380,8715,8665,9753,4991,4762,1255,516,739,28129,16816,11313,22716,13335,9381,34307,15278,19029,41191,19679,21512,7446,3479,3967,85138,46269,38869,67661,34656,33005,8,8,8,169031,57880,111151,123681,92147,31534,167283,57541,109742,1748,339,1409,57322,321924,28179,20711,808,713,255762,21479,1223,1117,94399,170042,29396,98750,22562,76188,378996,72581,306415,119883,98782,119166,98065,98522,98750,14635,6466,378996,3,1,82910,15566,39002,59474,7193,22171,69112,94830,3646,76242,41448,22235,43599,22064,46486,49684,68993,29469,56752,1334,44968,77042,7711,62460,30357,13113,15647,9420,12344,55585,71082,10767,12035,63500,10523,36154,1686,1072,15203,31724,83134,9861
25,Sinaloa,1,NO,Concentración Media,424221,213467,210754,20079,9981,10098,129480,404029,203429,200600,390190,196617,193573,339307,171587,167720,316724,160454,156270,294628,149566,145062,20784,10157,10627,43938,21685,22253,52386,25726,26660,22583,11133,11450,22096,10888,11208,50808,25535,25273,109811,55065,28396,26669,98,107384,278550,38174,113,2,358142,179583,178559,64009,32906,31103,372183,188029,184154,16867,8182,8685,5848,2908,2940,520,319,201,5310,2585,2725,5630,414,5198,9351,6611,3295,3316,23463,11787,9636,3432,4126,4265,4173,47916,15957,29198,2799,8426,1717,9536,5664,350159,8040,3928,4112,2036,971,1065,2137,925,1212,16775,8579,8196,18343,9811,8532,1483,626,857,10485,4945,5540,12314,5766,6548,27528,13104,14424,44398,21711,22687,13445,5777,7668,71546,37121,34425,136579,71046,65533,9,9,9,213190,87015,126175,124825,84278,40547,210196,86089,124107,2994,926,2068,80940,342967,183779,30135,1599,7378,111030,4698,3623,7217,111206,179927,48063,122995,42881,80114,422045,140934,281111,154498,123068,152812,121382,122731,122995,24983,6447,422045,3,1,119756,2931,45376,77313,6960,23781,91949,121793,897,120806,109946,1884,66395,10847,119177,1071,119930,2758,118491,304,119169,58360,1083,113876,89166,52334,49274,28295,36950,77250,112974,39943,30232,110940,63013,64342,18517,11072,5647,8350,53585,2042
25,Sinaloa,2,NO,Concentrado 2,462209,235501,226708,20656,10137,10519,133762,441487,225331,216156,427281,218346,208935,374990,192844,182146,351901,181399,170502,328381,169869,158512,21435,10487,10948,45062,22000,23062,53421,26186,27235,23089,11445,11644,23520,11530,11990,56229,28289,27940,123132,59785,31692,28093,96,110242,311676,40225,66,2,417890,213128,204762,41633,21095,20538,413756,211967,201789,12245,5969,6276,6371,2824,3547,62,21,41,6281,2794,3487,6325,60,6237,15061,3784,1735,2049,23247,11715,9261,3801,4321,4842,4817,50216,16532,29932,3007,9108,2292,10854,6349,385983,7814,3767,4047,1278,606,672,1436,573,863,19379,9749,9630,24866,13002,11864,790,311,479,8284,3827,4457,9703,4418,5285,25800,12694,13106,35996,19229,16767,12268,5414,6854,67731,35595,32136,186954,96508,90446,10,10,10,223389,90570,132819,150028,102033,47995,219439,89322,130117,3950,1248,2702,92277,369722,264857,37019,1657,3024,63749,1177,7385,872,123690,200550,50671,134680,46631,88049,460569,148995,311574,161154,134729,160282,133857,134464,134680,20904,5521,460569,3,0,132613,1818,43735,90700,5064,19933,109440,133734,703,132942,131071,1495,31034,2481,130382,1933,131232,3203,130279,238,130091,44147,796,127493,102778,66141,81660,21366,36126,85608,126022,53736,30836,125917,73446,64383,24687,12917,4569,6916,53787,1482
25,Sinaloa,3,NO,Disperso 2,415710,206968,208742,20018,9786,10232,129303,395651,197160,198491,381979,190411,191568,331152,165469,165683,308606,154371,154235,286366,143480,142886,20750,10177,10573,43749,21514,22235,52375,25783,26592,22546,11098,11448,22240,10891,11349,46964,22909,24055,101568,61616,30978,30638,100,107063,264831,43775,41,2,378095,188230,189865,34799,17334,17465,370126,185041,185085,10634,4969,5665,6022,2730,3292,86,47,39,5909,2669,3240,5922,79,5816,7793,4477,2226,2251,23603,12058,9330,4159,4876,5109,4756,48845,16426,30933,3731,10003,2552,9661,5787,340225,7545,3682,3863,1683,809,874,1802,732,1070,17308,8793,8515,16072,8308,7764,1187,506,681,18953,8553,10400,20130,9037,11093,46794,22236,24558,44513,22268,22245,11611,4794,6817,61589,32509,29080,112207,57225,54982,8,8,8,192216,70818,121398,135626,94367,41259,189570,70153,119417,2646,665,1981,62048,353422,171864,25207,1742,930,154403,1806,1521,1566,102409,187209,41467,113193,35438,77755,407811,120435,287376,146701,113260,145983,112542,112981,113193,23856,9585,407811,3,1,108333,4631,37045,75919,6283,18174,88506,111794,1171,109676,96068,3288,63722,7423,103976,5000,106750,6213,104475,359,103758,38595,1739,104991,83299,40735,62417,31012,27509,56642,101766,25562,14691,99875,35390,64093,8076,4953,7537,11270,71148,3363
25,Sinaloa,4,NO,Disperso 1,413974,208227,205747,18897,9350,9547,124103,395003,198839,196164,382071,192445,189626,333414,168684,164730,311575,158055,153520,289797,147204,142593,19614,9644,9970,41975,20511,21464,50213,24445,25768,21839,10629,11210,21778,10851,10927,48104,23922,24182,103438,61828,31806,30022,98,102325,268346,43229,74,2,380521,191154,189367,31043,15899,15144,370999,187571,183428,9621,4535,5086,8913,4168,4745,190,98,92,8667,4051,4616,8821,168,8597,17274,6639,3324,3315,21733,10976,8239,3556,4211,4465,4296,49420,16866,31487,3075,9778,2354,9807,5664,339941,7376,3683,3693,1508,687,821,1680,681,999,17355,8915,8440,18875,9953,8922,974,348,626,16021,7591,8430,16426,7730,8696,41143,19612,21531,41754,21354,20400,11382,4745,6637,60860,33239,27621,127892,64716,63176,9,9,9,190555,71166,119389,140302,97238,43064,187388,70278,117110,3167,888,2279,82713,330679,193338,29041,641,322,106441,5635,1706,497,105533,184266,43577,112195,36003,76192,408651,122703,285948,136367,112237,135856,111726,111969,112195,18703,5427,408651,3,1,108128,3825,34824,77129,6892,17729,87332,110880,1073,109019,91331,2934,49703,5027,97418,11001,103303,8647,101618,321,97047,40052,1446,104022,78663,40011,60914,26537,33025,63258,101944,27473,15453,100897,40385,67410,8956,5030,6394,9673,65899,2718
25,Sinaloa,5,NO,Concentrado 1,448021,229861,218160,19492,9525,9967,128222,427846,219995,207851,413612,212952,200660,363012,188203,174809,341015,177265,163750,319116,166551,152565,21340,10574,10766,43494,21218,22276,51124,25089,26035,21997,10938,11059,21899,10714,11185,54926,27784,27142,127076,45520,25254,20266,94,106323,311994,29021,683,1,406507,209235,197272,36902,18373,18529,402339,207797,194542,9746,4540,5206,858,391,467,2,1,1,837,380,457,844,2,825,1427,4649,2294,2355,16127,7665,6795,2725,2816,3224,3252,41083,11862,26298,2513,6852,1954,7798,6005,386637,7670,3739,3931,1335,604,731,985,456,529,19218,9568,9650,29182,15030,14152,566,238,328,4400,2192,2208,6050,3045,3005,14357,7746,6611,24522,13471,11051,9886,4363,5523,50048,25798,24250,222851,115698,107153,12,12,12,232936,103717,129219,128411,84199,44212,229565,102510,127055,3371,1207,2164,82679,364296,276697,60867,3387,736,27213,1286,8372,1252,131790,189433,41578,129413,47281,82132,443947,151616,292331,154652,129458,148879,123685,129278,129413,19941,5253,443947,3,0,127866,1174,27931,101132,1685,11459,115913,128946,109,128706,128234,352,77289,2347,128610,241,128630,405,128394,40,128454,35227,135,127573,111586,84800,91164,10034,14029,76251,124743,76492,46565,124667,94217,67781,44634,25898,2486,2584,27671,366
25,Sinaloa,6,NO,Disperso 1,418497,210720,207777,19057,9310,9747,123868,399239,201309,197930,386187,194964,191223,337597,171167,166430,316073,160610,155463,294428,149916,144512,19767,9656,10111,41875,20486,21389,49688,24424,25264,21524,10557,10967,21645,10694,10951,49398,24241,25157,107888,57415,29756,27659,98,102223,276581,39492,201,2,353338,178597,174741,59911,29607,30304,367002,186305,180697,17072,7799,9273,5679,2486,3193,122,76,46,5522,2396,3126,5559,115,5409,3161,7069,3504,3565,20124,9861,8471,3195,3749,3960,3671,45455,14172,29423,2666,8159,1877,8395,5190,349107,7011,3409,3602,1883,874,1009,1791,822,969,17024,8578,8446,18810,9692,9118,1139,448,691,13130,5895,7235,15667,7019,8648,29411,14061,15350,40794,20411,20383,11604,5126,6478,55753,29667,26086,150994,77878,73116,10,10,9,201960,84182,117778,129188,86727,42461,199504,83431,116073,2456,751,1705,69801,348203,196430,34842,1307,3571,103093,1866,9786,5300,113035,182696,41719,118648,41218,77430,402619,131679,270940,158101,118752,155742,116393,118447,118648,25096,14253,402619,3,0,116140,2240,35376,83016,5089,16545,96759,117885,508,116845,111266,1548,75324,20887,114940,1307,115724,2667,114670,185,114702,39930,812,112984,94104,61643,67481,27796,25966,64559,111130,47956,37671,108200,60293,70317,27278,15051,4848,7161,51490,1775
25,Sinaloa,7,NO,Concentrado 2,444311,227384,216927,21204,10436,10768,133842,422060,216423,205637,407162,209085,198077,354786,183423,171363,331920,172320,159600,309422,161135,148287,22269,10941,11328,45005,22059,22946,53132,25935,27197,22866,11103,11763,22498,11185,11313,56466,28611,27855,121502,52290,28611,23679,95,111344,295945,35975,1047,2,394075,201866,192209,44304,22615,21689,394667,203203,191464,10826,5246,5580,1848,790,1058,22,12,10,1788,758,1030,1834,21,1777,2717,8967,4659,4308,19661,9644,7995,3248,3569,3799,3826,40461,13134,24637,2685,7290,1964,8176,6388,379637,8812,4335,4477,1475,705,770,1430,563,867,18175,9318,8857,25175,13134,12041,891,368,523,9625,4629,4996,12147,5860,6287,26058,13394,12664,35370,18595,16775,13511,6158,7353,60562,32022,28540,171699,89253,82446,10,10,10,221448,93300,128148,131750,89771,41979,218485,92359,126126,2963,941,2022,104657,338226,229968,35862,2099,1600,63457,2411,9096,2661,126929,181922,45726,123692,47888,75804,441235,165138,276097,150554,123767,145009,118222,123551,123692,21032,5755,441235,3,0,120333,2878,34454,88774,3743,16520,102964,122957,272,121724,118249,1497,55565,2703,120321,1561,121527,1663,120426,93,120182,41604,381,119945,98244,68445,76517,14303,15086,66868,116878,55479,35025,116854,74318,59582,30219,17556,3944,4523,42062,902
26,Sonora,1,NO,Muy Disperso 1,389127,192913,196214,17369,8582,8787,123032,371553,184227,187326,358355,177694,180661,308890,153285,155605,286862,142536,144326,265890,132163,133727,20116,9989,10127,42547,20953,21594,50656,24847,25809,22028,10749,11279,20972,10373,10599,44567,21913,22654,101101,43091,21959,21132,101,102060,258603,28259,205,2,270886,135165,135721,101511,49772,51739,339035,169250,169785,14992,6815,8177,2819,1230,1589,38,19,19,2749,1198,1551,2790,35,2723,5915,6928,3303,3625,17584,8025,8012,2615,3091,3398,3119,40683,11668,26710,2641,7341,2233,7650,4947,327977,10513,5156,5357,2011,910,1101,1848,782,1066,15057,7730,7327,11879,6137,5742,1285,507,778,7153,3504,3649,10147,4854,5293,24566,11617,12949,35497,17310,18187,13687,6054,7633,81946,41798,40148,109226,54599,54627,9,9,9,191975,75323,116652,114747,77678,37069,189084,74598,114486,2891,725,2166,107048,281457,165422,16245,8242,1675,78297,1565,10336,4105,103453,165106,40112,116650,38934,77716,385672,124871,260801,152453,116754,146814,111115,115706,116650,22282,13417,385672,3,0,113118,2497,38071,77547,5931,19461,90228,114085,1537,114420,108048,1201,23049,4766,110161,4560,111812,3796,110532,340,109575,26571,860,110344,93092,75231,88082,7478,19736,72424,108290,46728,35136,107728,72047,78285,26853,16628,4469,5890,38450,1555
26,Sonora,2,NO,Disperso 1,463504,232094,231410,21212,10514,10698,150179,442090,221477,220613,425880,213461,212419,365838,183802,182036,338707,170457,168250,313123,157902,155221,24683,12238,12445,51569,25437,26132,61859,30434,31425,27131,13345,13786,25584,12555,13029,56736,28053,28683,126019,42561,22674,19887,99,124595,311118,27589,202,2,347474,175105,172369,95878,47071,48807,404240,203406,200834,16191,7817,8374,2845,1160,1685,20,9,11,2742,1111,1631,2834,18,2735,7192,4589,2236,2353,18642,8205,8402,2989,3457,3739,3513,43038,11226,27964,2701,7502,1909,7417,5489,398379,13080,6432,6648,1968,944,1024,1617,700,917,19739,10034,9705,17579,8904,8675,1263,514,749,4125,2002,2123,5963,2902,3061,15855,7580,8275,34962,17696,17266,11249,5087,6162,105121,54545,50576,150902,74871,76031,10,10,10,226630,90423,136207,136908,92976,43932,220928,88863,132065,5702,1560,4142,92890,369816,265469,18386,9392,1928,63986,1152,11338,4624,127808,192389,45244,137168,47720,89448,460411,155335,305076,165426,137251,154576,126401,136948,137168,20805,7370,460411,3,0,135163,1650,36743,100108,5221,19122,112506,135806,1052,133038,124162,3793,75378,8120,135529,649,135635,1155,131809,127,135039,41597,487,131583,114679,90216,94463,5699,12432,90123,129657,60683,36373,130048,93271,98210,36213,23093,3853,4773,37959,892
26,Sonora,3,NO,Concentrado 2,498074,248605,249469,20972,10285,10687,149761,476115,237826,238289,459589,229724,229865,398515,199900,198615,372332,187095,185237,347326,174865,172461,25251,12300,12951,52349,25626,26723,61194,29872,31322,26183,12805,13378,25006,12230,12776,62469,30641,31828,136688,47613,25432,22181,100,124755,342805,29527,987,1,423201,213979,209222,67075,31694,35381,441763,222740,219023,13753,6059,7694,6921,2889,4032,136,99,37,6674,2751,3923,6843,133,6603,13011,11206,5437,5769,21808,9859,9345,3240,3741,4213,4203,51303,13627,32004,3175,8671,2043,10252,7396,420176,11248,5477,5771,1651,753,898,1521,644,877,19669,10043,9626,25060,12911,12149,1550,644,906,6440,3270,3170,8854,4288,4566,20369,9800,10569,29467,14474,14993,13662,5531,8131,85732,43457,42275,199526,101696,97830,11,11,10,254554,106407,148147,141966,93155,48811,249829,104891,144938,4725,1516,3209,94871,401749,268334,29943,32598,2432,61201,1528,18049,2760,143621,204895,49665,146180,50725,95455,493945,164297,329648,170059,146250,162645,138836,145971,146180,18109,5700,493945,3,0,142453,3176,41678,103966,5600,15573,124473,144999,654,144924,142880,728,85266,8132,142336,2855,143629,1983,142779,111,142287,46137,1003,138922,113316,85097,97678,6829,21841,100737,135974,74206,44010,138496,99622,74556,45624,27330,4921,5598,39452,1489
26,Sonora,4,NO,Muy Disperso 2,361610,178962,182648,16179,7912,8267,108045,345203,170934,174269,333336,165078,168258,290703,144231,146472,271903,135012,136891,253337,125844,127493,18027,8874,9153,36473,17829,18644,43326,21232,22094,18800,9219,9581,18566,9168,9398,39169,18646,20523,87743,53072,26684,26388,102,89479,236086,35817,228,2,315731,157012,158719,41779,19971,21808,323359,161058,162301,8518,3464,5054,19693,9113,10580,616,357,259,18974,8707,10267,19220,527,18590,29764,2850,1398,1452,20272,9850,8868,2874,3819,4011,3499,43098,13354,28158,2347,8205,1865,7505,4697,295716,8399,4140,4259,1726,801,925,1623,705,918,13546,6963,6583,11061,5577,5484,1233,509,724,7640,3652,3988,8975,4161,4814,25809,11780,14029,35512,17072,18440,10613,4445,6168,76365,38370,37995,103932,53296,50636,9,9,9,166754,62612,104142,121760,81416,40344,163183,61769,101414,3571,843,2728,63412,297646,183731,16330,12049,4994,78522,1452,5015,1650,92553,157544,40489,108861,36584,72277,358851,116801,242050,146749,108926,144166,106343,108644,108861,22644,15179,358851,3,0,103998,4565,35720,72844,7044,15870,85646,107096,1473,106967,98730,1598,61888,11876,96941,9744,100068,8488,98878,363,96689,43627,1329,99438,77994,59249,61858,9963,19694,70162,99575,38024,28912,97576,54126,65950,17620,10347,5320,8516,48728,2212
26,Sonora,5,NO,Concentración Media,438184,220162,218022,14904,7391,7513,117174,422302,212290,210012,410199,206271,203928,362798,182939,179859,341188,172523,168665,320032,162205,157827,18532,9236,9296,40972,20115,20857,49308,24013,25295,21610,10416,11194,21156,10318,10838,54727,26920,27807,116303,56790,31057,25733,99,96018,303432,37756,978,1,383869,194161,189708,48251,23136,25115,398356,201047,197309,9719,4347,5372,2836,1059,1777,67,12,55,2676,1002,1674,2827,65,2671,5459,9299,4589,4710,19603,9684,8135,2804,3779,4192,3748,45925,13390,28629,2487,8687,2032,9012,6426,368317,7526,3772,3754,1223,582,641,1028,413,615,17650,8852,8798,25688,13164,12524,860,354,506,3804,1725,2079,4850,2279,2571,15350,7558,7792,22531,11679,10852,9924,4249,5675,72195,36638,35557,201968,102383,99585,11,11,11,226006,95718,130288,132801,86871,45930,221409,94171,127238,4597,1547,3050,72045,364663,251956,26749,36519,1880,33015,1156,26672,2201,137040,179618,45734,132371,46789,85582,433092,142783,290309,156346,132463,145767,121884,132239,132371,16342,7541,433092,3,0,129996,1881,33454,98441,3423,11679,116789,131317,590,130949,127653,956,76510,11289,130057,1246,130652,1181,129622,105,129924,37198,465,128233,109409,83556,93376,6074,16280,94279,125089,75093,50399,125680,96202,70920,46396,26182,3256,4193,30371,839
26,Sonora,6,NO,Concentrado 2,436310,221806,214504,17504,8612,8892,121283,418723,213153,205570,405924,206810,199114,358069,183118,174951,336431,172505,163926,314944,161967,152977,19391,9609,9782,41263,20426,20837,49553,24381,25172,21638,10613,11025,21487,10538,10949,51175,25267,25908,113162,60926,32786,28140,96,99796,295980,40451,83,2,382515,194754,187761,50475,25553,24922,395937,202526,193411,8625,3798,4827,3257,1407,1850,14,7,7,3204,1379,1825,3222,14,3169,7652,4364,2189,2175,25812,12808,11838,3429,4363,5088,4559,52148,15776,34779,3015,8825,2600,9815,6484,355257,8702,4325,4377,1410,688,722,1339,588,751,16956,8576,8380,21692,10922,10770,976,399,577,5576,2734,2842,7215,3545,3670,18366,9431,8935,27527,14617,12910,9538,4110,5428,85271,44286,40985,174705,88956,85749,10,10,10,216177,90033,126144,141144,92852,48292,211590,88526,123064,4587,1507,3080,67279,368643,283617,21973,16524,1162,43360,1385,7187,2114,123706,184402,49763,135647,47497,88150,435466,142313,293153,162871,135690,160424,133243,135483,135647,22153,5028,435466,3,0,133199,2249,38978,96477,3690,14962,116800,134569,888,134167,131909,1288,33611,3930,132485,1975,133706,1745,132718,202,132660,50241,774,129097,102007,77340,79669,13493,33053,89726,127283,59251,35686,126441,79697,70038,28689,17324,4366,7088,48831,1463
